ClassName,Name,Description,DefaultValue,Required
io.swagger.codegen.languages.JavaPKMSTServerCodegen,modelPackage,package for generated models,,
io.swagger.codegen.languages.JavaPKMSTServerCodegen,apiPackage,package for generated api classes,,
io.swagger.codegen.languages.JavaPKMSTServerCodegen,invokerPackage,root package for generated code,,
io.swagger.codegen.languages.JavaPKMSTServerCodegen,groupId,groupId in generated pom.xml,,
io.swagger.codegen.languages.JavaPKMSTServerCodegen,artifactId,artifactId in generated pom.xml,,
io.swagger.codegen.languages.JavaPKMSTServerCodegen,artifactVersion,artifact version in generated pom.xml,,
io.swagger.codegen.languages.JavaPKMSTServerCodegen,artifactUrl,artifact URL in generated pom.xml,,
io.swagger.codegen.languages.JavaPKMSTServerCodegen,artifactDescription,artifact description in generated pom.xml,,
io.swagger.codegen.languages.JavaPKMSTServerCodegen,scmConnection,SCM connection in generated pom.xml,,
io.swagger.codegen.languages.JavaPKMSTServerCodegen,scmDeveloperConnection,SCM developer connection in generated pom.xml,,
io.swagger.codegen.languages.JavaPKMSTServerCodegen,scmUrl,SCM URL in generated pom.xml,,
io.swagger.codegen.languages.JavaPKMSTServerCodegen,developerName,developer name in generated pom.xml,,
io.swagger.codegen.languages.JavaPKMSTServerCodegen,developerEmail,developer email in generated pom.xml,,
io.swagger.codegen.languages.JavaPKMSTServerCodegen,developerOrganization,developer organization in generated pom.xml,,
io.swagger.codegen.languages.JavaPKMSTServerCodegen,developerOrganizationUrl,developer organization URL in generated pom.xml,,
io.swagger.codegen.languages.JavaPKMSTServerCodegen,licenseName,The name of the license,,
io.swagger.codegen.languages.JavaPKMSTServerCodegen,licenseUrl,The URL of the license,,
io.swagger.codegen.languages.JavaPKMSTServerCodegen,sourceFolder,source folder for generated code,,
io.swagger.codegen.languages.JavaPKMSTServerCodegen,localVariablePrefix,prefix for generated code members and local variables,,
io.swagger.codegen.languages.JavaPKMSTServerCodegen,serializableModel,"boolean - toggle ""implements Serializable"" for generated models",,
io.swagger.codegen.languages.JavaPKMSTServerCodegen,bigDecimalAsString,Treat BigDecimal values as Strings to avoid precision loss.,,
io.swagger.codegen.languages.JavaPKMSTServerCodegen,fullJavaUtil,whether to use fully qualified name for classes under java.util. This option only works for Java API client,,
io.swagger.codegen.languages.JavaPKMSTServerCodegen,hideGenerationTimestamp,hides the timestamp when files were generated,,
io.swagger.codegen.languages.JavaPKMSTServerCodegen,withXml,whether to include support for application/xml content type and include XML annotations in the model (works with libraries that provide support for JSON and XML),,
io.swagger.codegen.languages.JavaPKMSTServerCodegen,dateLibrary,Option. Date library to use,,
io.swagger.codegen.languages.JavaPKMSTServerCodegen,java8,Option. Use Java8 classes instead of third party equivalents,,
io.swagger.codegen.languages.JavaPKMSTServerCodegen,basePackage,base package for java source code,,
io.swagger.codegen.languages.JavaPKMSTServerCodegen,serviceName,Service Name,,
io.swagger.codegen.languages.JavaPKMSTServerCodegen,title,server title name or client service name,,
io.swagger.codegen.languages.JavaPKMSTServerCodegen,eurekaUri,Eureka URI,,
io.swagger.codegen.languages.JavaPKMSTServerCodegen,zipkinUri,Zipkin URI,,
io.swagger.codegen.languages.JavaPKMSTServerCodegen,springBootAdminUri,Spring-Boot URI,,
io.swagger.codegen.languages.JavaPKMSTServerCodegen,pkmstInterceptor,PKMST Interceptor,,
io.swagger.codegen.languages.JavaPlayFrameworkCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
io.swagger.codegen.languages.JavaPlayFrameworkCodegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
io.swagger.codegen.languages.JavaPlayFrameworkCodegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
io.swagger.codegen.languages.JavaPlayFrameworkCodegen,modelPackage,package for generated models,,
io.swagger.codegen.languages.JavaPlayFrameworkCodegen,apiPackage,package for generated api classes,,
io.swagger.codegen.languages.JavaPlayFrameworkCodegen,invokerPackage,root package for generated code,,
io.swagger.codegen.languages.JavaPlayFrameworkCodegen,groupId,groupId in generated pom.xml,,
io.swagger.codegen.languages.JavaPlayFrameworkCodegen,artifactId,artifactId in generated pom.xml,,
io.swagger.codegen.languages.JavaPlayFrameworkCodegen,artifactVersion,artifact version in generated pom.xml,,
io.swagger.codegen.languages.JavaPlayFrameworkCodegen,artifactUrl,artifact URL in generated pom.xml,,
io.swagger.codegen.languages.JavaPlayFrameworkCodegen,artifactDescription,artifact description in generated pom.xml,,
io.swagger.codegen.languages.JavaPlayFrameworkCodegen,scmConnection,SCM connection in generated pom.xml,,
io.swagger.codegen.languages.JavaPlayFrameworkCodegen,scmDeveloperConnection,SCM developer connection in generated pom.xml,,
io.swagger.codegen.languages.JavaPlayFrameworkCodegen,scmUrl,SCM URL in generated pom.xml,,
io.swagger.codegen.languages.JavaPlayFrameworkCodegen,developerName,developer name in generated pom.xml,,
io.swagger.codegen.languages.JavaPlayFrameworkCodegen,developerEmail,developer email in generated pom.xml,,
io.swagger.codegen.languages.JavaPlayFrameworkCodegen,developerOrganization,developer organization in generated pom.xml,,
io.swagger.codegen.languages.JavaPlayFrameworkCodegen,developerOrganizationUrl,developer organization URL in generated pom.xml,,
io.swagger.codegen.languages.JavaPlayFrameworkCodegen,licenseName,The name of the license,,
io.swagger.codegen.languages.JavaPlayFrameworkCodegen,licenseUrl,The URL of the license,,
io.swagger.codegen.languages.JavaPlayFrameworkCodegen,sourceFolder,source folder for generated code,,
io.swagger.codegen.languages.JavaPlayFrameworkCodegen,localVariablePrefix,prefix for generated code members and local variables,,
io.swagger.codegen.languages.JavaPlayFrameworkCodegen,serializableModel,"boolean - toggle ""implements Serializable"" for generated models",,
io.swagger.codegen.languages.JavaPlayFrameworkCodegen,bigDecimalAsString,Treat BigDecimal values as Strings to avoid precision loss.,,
io.swagger.codegen.languages.JavaPlayFrameworkCodegen,fullJavaUtil,whether to use fully qualified name for classes under java.util. This option only works for Java API client,,
io.swagger.codegen.languages.JavaPlayFrameworkCodegen,hideGenerationTimestamp,hides the timestamp when files were generated,,
io.swagger.codegen.languages.JavaPlayFrameworkCodegen,withXml,whether to include support for application/xml content type and include XML annotations in the model (works with libraries that provide support for JSON and XML),,
io.swagger.codegen.languages.JavaPlayFrameworkCodegen,dateLibrary,Option. Date library to use,,
io.swagger.codegen.languages.JavaPlayFrameworkCodegen,java8,Option. Use Java8 classes instead of third party equivalents,,
io.swagger.codegen.languages.JavaPlayFrameworkCodegen,title,server title name or client service name,,
io.swagger.codegen.languages.JavaPlayFrameworkCodegen,configPackage,configuration package for generated code,,
io.swagger.codegen.languages.JavaPlayFrameworkCodegen,basePackage,base package for generated code,,
io.swagger.codegen.languages.JavaPlayFrameworkCodegen,controllerOnly,Whether to generate only API interface stubs without the server files.,,
io.swagger.codegen.languages.JavaPlayFrameworkCodegen,useBeanValidation,Use BeanValidation API annotations,,
io.swagger.codegen.languages.JavaPlayFrameworkCodegen,useInterfaces,Makes the controllerImp implements an interface to facilitate automatic completion when updating from version x to y of your spec,,
io.swagger.codegen.languages.JavaPlayFrameworkCodegen,handleExceptions,Add a 'throw exception' to each controller function. Add also a custom error handler where you can put your custom logic,,
io.swagger.codegen.languages.JavaPlayFrameworkCodegen,wrapCalls,"Add a wrapper to each controller function to handle things like metrics, response modification, etc..",,
io.swagger.codegen.languages.JavaPlayFrameworkCodegen,useSwaggerUI,Add a route to /api which show your documentation in swagger-ui. Will also import needed dependencies,,
io.swagger.codegen.languages.JavaResteasyEapServerCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
io.swagger.codegen.languages.JavaResteasyEapServerCodegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
io.swagger.codegen.languages.JavaResteasyEapServerCodegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
io.swagger.codegen.languages.JavaResteasyEapServerCodegen,modelPackage,package for generated models,,
io.swagger.codegen.languages.JavaResteasyEapServerCodegen,apiPackage,package for generated api classes,,
io.swagger.codegen.languages.JavaResteasyEapServerCodegen,invokerPackage,root package for generated code,,
io.swagger.codegen.languages.JavaResteasyEapServerCodegen,groupId,groupId in generated pom.xml,,
io.swagger.codegen.languages.JavaResteasyEapServerCodegen,artifactId,artifactId in generated pom.xml,,
io.swagger.codegen.languages.JavaResteasyEapServerCodegen,artifactVersion,artifact version in generated pom.xml,,
io.swagger.codegen.languages.JavaResteasyEapServerCodegen,artifactUrl,artifact URL in generated pom.xml,,
io.swagger.codegen.languages.JavaResteasyEapServerCodegen,artifactDescription,artifact description in generated pom.xml,,
io.swagger.codegen.languages.JavaResteasyEapServerCodegen,scmConnection,SCM connection in generated pom.xml,,
io.swagger.codegen.languages.JavaResteasyEapServerCodegen,scmDeveloperConnection,SCM developer connection in generated pom.xml,,
io.swagger.codegen.languages.JavaResteasyEapServerCodegen,scmUrl,SCM URL in generated pom.xml,,
io.swagger.codegen.languages.JavaResteasyEapServerCodegen,developerName,developer name in generated pom.xml,,
io.swagger.codegen.languages.JavaResteasyEapServerCodegen,developerEmail,developer email in generated pom.xml,,
io.swagger.codegen.languages.JavaResteasyEapServerCodegen,developerOrganization,developer organization in generated pom.xml,,
io.swagger.codegen.languages.JavaResteasyEapServerCodegen,developerOrganizationUrl,developer organization URL in generated pom.xml,,
io.swagger.codegen.languages.JavaResteasyEapServerCodegen,licenseName,The name of the license,,
io.swagger.codegen.languages.JavaResteasyEapServerCodegen,licenseUrl,The URL of the license,,
io.swagger.codegen.languages.JavaResteasyEapServerCodegen,sourceFolder,source folder for generated code,,
io.swagger.codegen.languages.JavaResteasyEapServerCodegen,localVariablePrefix,prefix for generated code members and local variables,,
io.swagger.codegen.languages.JavaResteasyEapServerCodegen,serializableModel,"boolean - toggle ""implements Serializable"" for generated models",,
io.swagger.codegen.languages.JavaResteasyEapServerCodegen,bigDecimalAsString,Treat BigDecimal values as Strings to avoid precision loss.,,
io.swagger.codegen.languages.JavaResteasyEapServerCodegen,fullJavaUtil,whether to use fully qualified name for classes under java.util. This option only works for Java API client,,
io.swagger.codegen.languages.JavaResteasyEapServerCodegen,hideGenerationTimestamp,hides the timestamp when files were generated,,
io.swagger.codegen.languages.JavaResteasyEapServerCodegen,withXml,whether to include support for application/xml content type and include XML annotations in the model (works with libraries that provide support for JSON and XML),,
io.swagger.codegen.languages.JavaResteasyEapServerCodegen,dateLibrary,Option. Date library to use,,
io.swagger.codegen.languages.JavaResteasyEapServerCodegen,java8,Option. Use Java8 classes instead of third party equivalents,,
io.swagger.codegen.languages.JavaResteasyEapServerCodegen,implFolder,folder for generated implementation code,,
io.swagger.codegen.languages.JavaResteasyEapServerCodegen,title,a title describing the application,,
io.swagger.codegen.languages.JavaResteasyEapServerCodegen,useBeanValidation,Use BeanValidation API annotations,,
io.swagger.codegen.languages.JavaResteasyEapServerCodegen,serverPort,The port on which the server should be started,,
io.swagger.codegen.languages.JavaResteasyEapServerCodegen,generateJbossDeploymentDescriptor,Generate Jboss Deployment Descriptor,,
io.swagger.codegen.languages.JavaResteasyEapServerCodegen,useSwaggerFeature,Use dynamic Swagger generator,,
io.swagger.codegen.languages.JavaResteasyServerCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
io.swagger.codegen.languages.JavaResteasyServerCodegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
io.swagger.codegen.languages.JavaResteasyServerCodegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
io.swagger.codegen.languages.JavaResteasyServerCodegen,modelPackage,package for generated models,,
io.swagger.codegen.languages.JavaResteasyServerCodegen,apiPackage,package for generated api classes,,
io.swagger.codegen.languages.JavaResteasyServerCodegen,invokerPackage,root package for generated code,,
io.swagger.codegen.languages.JavaResteasyServerCodegen,groupId,groupId in generated pom.xml,,
io.swagger.codegen.languages.JavaResteasyServerCodegen,artifactId,artifactId in generated pom.xml,,
io.swagger.codegen.languages.JavaResteasyServerCodegen,artifactVersion,artifact version in generated pom.xml,,
io.swagger.codegen.languages.JavaResteasyServerCodegen,artifactUrl,artifact URL in generated pom.xml,,
io.swagger.codegen.languages.JavaResteasyServerCodegen,artifactDescription,artifact description in generated pom.xml,,
io.swagger.codegen.languages.JavaResteasyServerCodegen,scmConnection,SCM connection in generated pom.xml,,
io.swagger.codegen.languages.JavaResteasyServerCodegen,scmDeveloperConnection,SCM developer connection in generated pom.xml,,
io.swagger.codegen.languages.JavaResteasyServerCodegen,scmUrl,SCM URL in generated pom.xml,,
io.swagger.codegen.languages.JavaResteasyServerCodegen,developerName,developer name in generated pom.xml,,
io.swagger.codegen.languages.JavaResteasyServerCodegen,developerEmail,developer email in generated pom.xml,,
io.swagger.codegen.languages.JavaResteasyServerCodegen,developerOrganization,developer organization in generated pom.xml,,
io.swagger.codegen.languages.JavaResteasyServerCodegen,developerOrganizationUrl,developer organization URL in generated pom.xml,,
io.swagger.codegen.languages.JavaResteasyServerCodegen,licenseName,The name of the license,,
io.swagger.codegen.languages.JavaResteasyServerCodegen,licenseUrl,The URL of the license,,
io.swagger.codegen.languages.JavaResteasyServerCodegen,sourceFolder,source folder for generated code,,
io.swagger.codegen.languages.JavaResteasyServerCodegen,localVariablePrefix,prefix for generated code members and local variables,,
io.swagger.codegen.languages.JavaResteasyServerCodegen,serializableModel,"boolean - toggle ""implements Serializable"" for generated models",,
io.swagger.codegen.languages.JavaResteasyServerCodegen,bigDecimalAsString,Treat BigDecimal values as Strings to avoid precision loss.,,
io.swagger.codegen.languages.JavaResteasyServerCodegen,fullJavaUtil,whether to use fully qualified name for classes under java.util. This option only works for Java API client,,
io.swagger.codegen.languages.JavaResteasyServerCodegen,hideGenerationTimestamp,hides the timestamp when files were generated,,
io.swagger.codegen.languages.JavaResteasyServerCodegen,withXml,whether to include support for application/xml content type and include XML annotations in the model (works with libraries that provide support for JSON and XML),,
io.swagger.codegen.languages.JavaResteasyServerCodegen,dateLibrary,Option. Date library to use,,
io.swagger.codegen.languages.JavaResteasyServerCodegen,java8,Option. Use Java8 classes instead of third party equivalents,,
io.swagger.codegen.languages.JavaResteasyServerCodegen,implFolder,folder for generated implementation code,,
io.swagger.codegen.languages.JavaResteasyServerCodegen,title,a title describing the application,,
io.swagger.codegen.languages.JavaResteasyServerCodegen,useBeanValidation,Use BeanValidation API annotations,,
io.swagger.codegen.languages.JavaResteasyServerCodegen,serverPort,The port on which the server should be started,,
io.swagger.codegen.languages.JavaResteasyServerCodegen,generateJbossDeploymentDescriptor,Generate Jboss Deployment Descriptor,,
io.swagger.codegen.languages.JavaVertXServerCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
io.swagger.codegen.languages.JavaVertXServerCodegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
io.swagger.codegen.languages.JavaVertXServerCodegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
io.swagger.codegen.languages.JavaVertXServerCodegen,modelPackage,package for generated models,,
io.swagger.codegen.languages.JavaVertXServerCodegen,apiPackage,package for generated api classes,,
io.swagger.codegen.languages.JavaVertXServerCodegen,invokerPackage,root package for generated code,,
io.swagger.codegen.languages.JavaVertXServerCodegen,groupId,groupId in generated pom.xml,,
io.swagger.codegen.languages.JavaVertXServerCodegen,artifactId,artifactId in generated pom.xml,,
io.swagger.codegen.languages.JavaVertXServerCodegen,artifactVersion,artifact version in generated pom.xml,,
io.swagger.codegen.languages.JavaVertXServerCodegen,artifactUrl,artifact URL in generated pom.xml,,
io.swagger.codegen.languages.JavaVertXServerCodegen,artifactDescription,artifact description in generated pom.xml,,
io.swagger.codegen.languages.JavaVertXServerCodegen,scmConnection,SCM connection in generated pom.xml,,
io.swagger.codegen.languages.JavaVertXServerCodegen,scmDeveloperConnection,SCM developer connection in generated pom.xml,,
io.swagger.codegen.languages.JavaVertXServerCodegen,scmUrl,SCM URL in generated pom.xml,,
io.swagger.codegen.languages.JavaVertXServerCodegen,developerName,developer name in generated pom.xml,,
io.swagger.codegen.languages.JavaVertXServerCodegen,developerEmail,developer email in generated pom.xml,,
io.swagger.codegen.languages.JavaVertXServerCodegen,developerOrganization,developer organization in generated pom.xml,,
io.swagger.codegen.languages.JavaVertXServerCodegen,developerOrganizationUrl,developer organization URL in generated pom.xml,,
io.swagger.codegen.languages.JavaVertXServerCodegen,licenseName,The name of the license,,
io.swagger.codegen.languages.JavaVertXServerCodegen,licenseUrl,The URL of the license,,
io.swagger.codegen.languages.JavaVertXServerCodegen,sourceFolder,source folder for generated code,,
io.swagger.codegen.languages.JavaVertXServerCodegen,localVariablePrefix,prefix for generated code members and local variables,,
io.swagger.codegen.languages.JavaVertXServerCodegen,serializableModel,"boolean - toggle ""implements Serializable"" for generated models",,
io.swagger.codegen.languages.JavaVertXServerCodegen,bigDecimalAsString,Treat BigDecimal values as Strings to avoid precision loss.,,
io.swagger.codegen.languages.JavaVertXServerCodegen,fullJavaUtil,whether to use fully qualified name for classes under java.util. This option only works for Java API client,,
io.swagger.codegen.languages.JavaVertXServerCodegen,hideGenerationTimestamp,hides the timestamp when files were generated,,
io.swagger.codegen.languages.JavaVertXServerCodegen,withXml,whether to include support for application/xml content type and include XML annotations in the model (works with libraries that provide support for JSON and XML),,
io.swagger.codegen.languages.JavaVertXServerCodegen,dateLibrary,Option. Date library to use,,
io.swagger.codegen.languages.JavaVertXServerCodegen,java8,Option. Use Java8 classes instead of third party equivalents,,
io.swagger.codegen.languages.JavaVertXServerCodegen,rxInterface,"When specified, API interfaces are generated with RX and methods return Single<> and Comparable.",,
io.swagger.codegen.languages.JavaVertXServerCodegen,vertxSwaggerRouterVersion,Specify the version of the swagger router library,,
io.swagger.codegen.languages.JavascriptClientCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
io.swagger.codegen.languages.JavascriptClientCodegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
io.swagger.codegen.languages.JavascriptClientCodegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
io.swagger.codegen.languages.JavascriptClientCodegen,sourceFolder,source folder for generated code,,
io.swagger.codegen.languages.JavascriptClientCodegen,localVariablePrefix,prefix for generated code members and local variables,,
io.swagger.codegen.languages.JavascriptClientCodegen,invokerPackage,root package for generated code,,
io.swagger.codegen.languages.JavascriptClientCodegen,apiPackage,package for generated api classes,,
io.swagger.codegen.languages.JavascriptClientCodegen,modelPackage,package for generated models,,
io.swagger.codegen.languages.JavascriptClientCodegen,projectName,"name of the project (Default: generated from info.title or ""swagger-js-client"")",,
io.swagger.codegen.languages.JavascriptClientCodegen,moduleName,"module name for AMD, Node or globals (Default: generated from <projectName>)",,
io.swagger.codegen.languages.JavascriptClientCodegen,projectDescription,"description of the project (Default: using info.description or ""Client library of <projectName>"")",,
io.swagger.codegen.languages.JavascriptClientCodegen,projectVersion,"version of the project (Default: using info.version or ""1.0.0"")",,
io.swagger.codegen.languages.JavascriptClientCodegen,licenseName,name of the license the project uses (Default: using info.license.name),,
io.swagger.codegen.languages.JavascriptClientCodegen,usePromises,"use Promises as return values from the client API, instead of superagent callbacks",,
io.swagger.codegen.languages.JavascriptClientCodegen,emitModelMethods,generate getters and setters for model properties,,
io.swagger.codegen.languages.JavascriptClientCodegen,emitJSDoc,generate JSDoc comments,,
io.swagger.codegen.languages.JavascriptClientCodegen,useInheritance,use JavaScript prototype chains & delegation for inheritance,,
io.swagger.codegen.languages.JavascriptClientCodegen,hideGenerationTimestamp,hides the timestamp when files were generated,,
io.swagger.codegen.languages.JavascriptClientCodegen,useES6,use JavaScript ES6 (ECMAScript 6) (beta). Default is ES5.,,
io.swagger.codegen.languages.JavascriptClosureAngularClientCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
io.swagger.codegen.languages.JavascriptClosureAngularClientCodegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
io.swagger.codegen.languages.JavascriptClosureAngularClientCodegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
io.swagger.codegen.languages.JavascriptClosureAngularClientCodegen,hideGenerationTimestamp,hides the timestamp when files were generated,,
io.swagger.codegen.languages.JavascriptClosureAngularClientCodegen,useEs6,use ES6 templates,,
io.swagger.codegen.languages.KotlinClientCodegen,sourceFolder,source folder for generated code,,
io.swagger.codegen.languages.KotlinClientCodegen,packageName,Client package name (e.g. io.swagger).,,
io.swagger.codegen.languages.KotlinClientCodegen,groupId,Client package's organization (i.e. maven groupId).,,
io.swagger.codegen.languages.KotlinClientCodegen,artifactId,Client artifact id (name of generated jar).,,
io.swagger.codegen.languages.KotlinClientCodegen,artifactVersion,Client package version.,,
io.swagger.codegen.languages.KotlinClientCodegen,enumPropertyNaming,"Naming convention for enum properties: 'camelCase', 'PascalCase', 'snake_case', 'UPPERCASE', and 'original'",,
io.swagger.codegen.languages.LuaClientCodegen,packageName,Lua package name (convention: lowercase).,,
io.swagger.codegen.languages.LuaClientCodegen,packageVersion,Lua package version.,,
io.swagger.codegen.languages.LuaClientCodegen,hideGenerationTimestamp,hides the timestamp when files were generated,,
io.swagger.codegen.languages.LumenServerCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
io.swagger.codegen.languages.LumenServerCodegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
io.swagger.codegen.languages.LumenServerCodegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
io.swagger.codegen.languages.LumenServerCodegen,modelPackage,package for generated models,,
io.swagger.codegen.languages.LumenServerCodegen,apiPackage,package for generated api classes,,
io.swagger.codegen.languages.LumenServerCodegen,variableNamingConvention,"naming convention of variable name, e.g. camelCase.",,
io.swagger.codegen.languages.LumenServerCodegen,invokerPackage,The main namespace to use for all classes. e.g. Yay\Pets,,
io.swagger.codegen.languages.LumenServerCodegen,packagePath,The main package name for classes. e.g. GeneratedPetstore,,
io.swagger.codegen.languages.LumenServerCodegen,srcBasePath,The directory under packagePath to serve as source root.,,
io.swagger.codegen.languages.LumenServerCodegen,gitUserId,"Git user ID, e.g. swagger-api.",,
io.swagger.codegen.languages.LumenServerCodegen,gitRepoId,"Git repo ID, e.g. swagger-codegen.",,
io.swagger.codegen.languages.LumenServerCodegen,artifactVersion,The version to use in the composer package version field. e.g. 1.2.3,,
io.swagger.codegen.languages.NancyFXServerCodegen,packageName,C# package name (convention: Title.Case).,,
io.swagger.codegen.languages.NancyFXServerCodegen,packageVersion,C# package version.,,
io.swagger.codegen.languages.NancyFXServerCodegen,sourceFolder,source folder for generated code,,
io.swagger.codegen.languages.NancyFXServerCodegen,interfacePrefix,Prefix interfaces with a community standard or widely accepted prefix.,,
io.swagger.codegen.languages.NancyFXServerCodegen,packageGuid,The GUID that will be associated with the C# project,,
io.swagger.codegen.languages.NancyFXServerCodegen,packageContext,"Optionally overrides the PackageContext which determines the namespace (namespace=packageName.packageContext). If not set, packageContext will default to basePath.",,
io.swagger.codegen.languages.NancyFXServerCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
io.swagger.codegen.languages.NancyFXServerCodegen,optionalProjectFile,Generate {PackageName}.csproj.,,
io.swagger.codegen.languages.NancyFXServerCodegen,useDateTimeOffset,Use DateTimeOffset to model date-time properties,,
io.swagger.codegen.languages.NancyFXServerCodegen,useCollection,Deserialize array types to Collection<T> instead of List<T>.,,
io.swagger.codegen.languages.NancyFXServerCodegen,returnICollection,Return ICollection<T> instead of the concrete type.,,
io.swagger.codegen.languages.NancyFXServerCodegen,immutable,Enabled by default. If disabled generates model classes with setters,,
io.swagger.codegen.languages.NancyFXServerCodegen,writeModulePath,"Enabled by default. If disabled, module paths will not mirror api base path",,
io.swagger.codegen.languages.NancyFXServerCodegen,asyncServer,Set to true to enable the generation of async routes/endpoints.,,
io.swagger.codegen.languages.NodeJSServerCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
io.swagger.codegen.languages.NodeJSServerCodegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
io.swagger.codegen.languages.NodeJSServerCodegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
io.swagger.codegen.languages.NodeJSServerCodegen,googleCloudFunctions,"When specified, it will generate the code which runs within Google Cloud Functions instead of standalone Node.JS server. See https://cloud.google.com/functions/docs/quickstart for the details of how to deploy the generated code.",,
io.swagger.codegen.languages.NodeJSServerCodegen,exportedName,"When the generated code will be deployed to Google Cloud Functions, this option can be used to update the name of the exported function. By default, it refers to the basePath. This does not affect normal standalone nodejs server code.",,
io.swagger.codegen.languages.ObjcClientCodegen,coreData,Should generate core data models,,
io.swagger.codegen.languages.ObjcClientCodegen,classPrefix,prefix for generated classes (convention: Abbreviation of pod name e.g. `HN` for `HackerNews`).`,,
io.swagger.codegen.languages.ObjcClientCodegen,podName,cocoapods package name (convention: CameCase).,,
io.swagger.codegen.languages.ObjcClientCodegen,podVersion,cocoapods package version.,,
io.swagger.codegen.languages.ObjcClientCodegen,authorName,Name to use in the podspec file.,,
io.swagger.codegen.languages.ObjcClientCodegen,authorEmail,Email to use in the podspec file.,,
io.swagger.codegen.languages.ObjcClientCodegen,gitRepoURL,URL for the git repo where this podspec should point to.,,
io.swagger.codegen.languages.ObjcClientCodegen,hideGenerationTimestamp,hides the timestamp when files were generated,,
io.swagger.codegen.languages.PerlClientCodegen,moduleName,Perl module name (convention: CamelCase or Long::Module).,,
io.swagger.codegen.languages.PerlClientCodegen,moduleVersion,Perl module version.,,
io.swagger.codegen.languages.PerlClientCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
io.swagger.codegen.languages.PerlClientCodegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
io.swagger.codegen.languages.PerlClientCodegen,hideGenerationTimestamp,Hides the generation timestamp when files are generated.,,
io.swagger.codegen.languages.PhpClientCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
io.swagger.codegen.languages.PhpClientCodegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
io.swagger.codegen.languages.PhpClientCodegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
io.swagger.codegen.languages.PhpClientCodegen,modelPackage,package for generated models,,
io.swagger.codegen.languages.PhpClientCodegen,apiPackage,package for generated api classes,,
io.swagger.codegen.languages.PhpClientCodegen,variableNamingConvention,"naming convention of variable name, e.g. camelCase.",,
io.swagger.codegen.languages.PhpClientCodegen,invokerPackage,The main namespace to use for all classes. e.g. Yay\Pets,,
io.swagger.codegen.languages.PhpClientCodegen,packagePath,The main package name for classes. e.g. GeneratedPetstore,,
io.swagger.codegen.languages.PhpClientCodegen,srcBasePath,The directory under packagePath to serve as source root.,,
io.swagger.codegen.languages.PhpClientCodegen,composerVendorName,The vendor name used in the composer package name. The template uses {{composerVendorName}}/{{composerProjectName}} for the composer package name. e.g. yaypets. IMPORTANT NOTE (2016/03): composerVendorName will be deprecated and replaced by gitUserId in the next swagger-codegen release,,
io.swagger.codegen.languages.PhpClientCodegen,gitUserId,"Git user ID, e.g. swagger-api.",,
