ClassName,Name,Description,DefaultValue,Required
org.openapitools.codegen.languages.JavaResteasyEapServerCodegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
org.openapitools.codegen.languages.JavaResteasyEapServerCodegen,prependFormOrBodyParameters,Add form or body parameters to the beginning of the parameter list.,,
org.openapitools.codegen.languages.JavaResteasyEapServerCodegen,modelPackage,package for generated models,,
org.openapitools.codegen.languages.JavaResteasyEapServerCodegen,apiPackage,package for generated api classes,,
org.openapitools.codegen.languages.JavaResteasyEapServerCodegen,invokerPackage,root package for generated code,,
org.openapitools.codegen.languages.JavaResteasyEapServerCodegen,groupId,groupId in generated pom.xml,,
org.openapitools.codegen.languages.JavaResteasyEapServerCodegen,artifactId,artifactId in generated pom.xml,,
org.openapitools.codegen.languages.JavaResteasyEapServerCodegen,artifactVersion,artifact version in generated pom.xml,,
org.openapitools.codegen.languages.JavaResteasyEapServerCodegen,artifactUrl,artifact URL in generated pom.xml,,
org.openapitools.codegen.languages.JavaResteasyEapServerCodegen,artifactDescription,artifact description in generated pom.xml,,
org.openapitools.codegen.languages.JavaResteasyEapServerCodegen,scmConnection,SCM connection in generated pom.xml,,
org.openapitools.codegen.languages.JavaResteasyEapServerCodegen,scmDeveloperConnection,SCM developer connection in generated pom.xml,,
org.openapitools.codegen.languages.JavaResteasyEapServerCodegen,scmUrl,SCM URL in generated pom.xml,,
org.openapitools.codegen.languages.JavaResteasyEapServerCodegen,developerName,developer name in generated pom.xml,,
org.openapitools.codegen.languages.JavaResteasyEapServerCodegen,developerEmail,developer email in generated pom.xml,,
org.openapitools.codegen.languages.JavaResteasyEapServerCodegen,developerOrganization,developer organization in generated pom.xml,,
org.openapitools.codegen.languages.JavaResteasyEapServerCodegen,developerOrganizationUrl,developer organization URL in generated pom.xml,,
org.openapitools.codegen.languages.JavaResteasyEapServerCodegen,licenseName,The name of the license,,
org.openapitools.codegen.languages.JavaResteasyEapServerCodegen,licenseUrl,The URL of the license,,
org.openapitools.codegen.languages.JavaResteasyEapServerCodegen,sourceFolder,source folder for generated code,,
org.openapitools.codegen.languages.JavaResteasyEapServerCodegen,localVariablePrefix,prefix for generated code members and local variables,,
org.openapitools.codegen.languages.JavaResteasyEapServerCodegen,serializableModel,"boolean - toggle ""implements Serializable"" for generated models",,
org.openapitools.codegen.languages.JavaResteasyEapServerCodegen,bigDecimalAsString,Treat BigDecimal values as Strings to avoid precision loss.,,
org.openapitools.codegen.languages.JavaResteasyEapServerCodegen,fullJavaUtil,whether to use fully qualified name for classes under java.util. This option only works for Java API client,,
org.openapitools.codegen.languages.JavaResteasyEapServerCodegen,hideGenerationTimestamp,hides the timestamp when files were generated,,
org.openapitools.codegen.languages.JavaResteasyEapServerCodegen,withXml,whether to include support for application/xml content type and include XML annotations in the model (works with libraries that provide support for JSON and XML),,
org.openapitools.codegen.languages.JavaResteasyEapServerCodegen,dateLibrary,Option. Date library to use,,
org.openapitools.codegen.languages.JavaResteasyEapServerCodegen,java8,Option. Use Java8 classes instead of third party equivalents,,
org.openapitools.codegen.languages.JavaResteasyEapServerCodegen,disableHtmlEscaping,Disable HTML escaping of JSON strings when using gson (needed to avoid problems with byte[] fields),,
org.openapitools.codegen.languages.JavaResteasyEapServerCodegen,booleanGetterPrefix,Set booleanGetterPrefix (default value 'get'),,
org.openapitools.codegen.languages.JavaResteasyEapServerCodegen,parentGroupId,"parent groupId in generated pom N.B. parentGroupId, parentArtifactId and parentVersion must all be specified for any of them to take effect",,
org.openapitools.codegen.languages.JavaResteasyEapServerCodegen,parentArtifactId,"parent artifactId in generated pom N.B. parentGroupId, parentArtifactId and parentVersion must all be specified for any of them to take effect",,
org.openapitools.codegen.languages.JavaResteasyEapServerCodegen,parentVersion,"parent version in generated pom N.B. parentGroupId, parentArtifactId and parentVersion must all be specified for any of them to take effect",,
org.openapitools.codegen.languages.JavaResteasyEapServerCodegen,implFolder,folder for generated implementation code,,
org.openapitools.codegen.languages.JavaResteasyEapServerCodegen,title,a title describing the application,,
org.openapitools.codegen.languages.JavaResteasyEapServerCodegen,useBeanValidation,Use BeanValidation API annotations,,
org.openapitools.codegen.languages.JavaResteasyEapServerCodegen,serverPort,The port on which the server should be started,,
org.openapitools.codegen.languages.JavaResteasyEapServerCodegen,generateJbossDeploymentDescriptor,Generate Jboss Deployment Descriptor,,
org.openapitools.codegen.languages.JavaResteasyEapServerCodegen,useSwaggerFeature,Use dynamic Swagger generator,,
org.openapitools.codegen.languages.JavaResteasyServerCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
org.openapitools.codegen.languages.JavaResteasyServerCodegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
org.openapitools.codegen.languages.JavaResteasyServerCodegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
org.openapitools.codegen.languages.JavaResteasyServerCodegen,prependFormOrBodyParameters,Add form or body parameters to the beginning of the parameter list.,,
org.openapitools.codegen.languages.JavaResteasyServerCodegen,modelPackage,package for generated models,,
org.openapitools.codegen.languages.JavaResteasyServerCodegen,apiPackage,package for generated api classes,,
org.openapitools.codegen.languages.JavaResteasyServerCodegen,invokerPackage,root package for generated code,,
org.openapitools.codegen.languages.JavaResteasyServerCodegen,groupId,groupId in generated pom.xml,,
org.openapitools.codegen.languages.JavaResteasyServerCodegen,artifactId,artifactId in generated pom.xml,,
org.openapitools.codegen.languages.JavaResteasyServerCodegen,artifactVersion,artifact version in generated pom.xml,,
org.openapitools.codegen.languages.JavaResteasyServerCodegen,artifactUrl,artifact URL in generated pom.xml,,
org.openapitools.codegen.languages.JavaResteasyServerCodegen,artifactDescription,artifact description in generated pom.xml,,
org.openapitools.codegen.languages.JavaResteasyServerCodegen,scmConnection,SCM connection in generated pom.xml,,
org.openapitools.codegen.languages.JavaResteasyServerCodegen,scmDeveloperConnection,SCM developer connection in generated pom.xml,,
org.openapitools.codegen.languages.JavaResteasyServerCodegen,scmUrl,SCM URL in generated pom.xml,,
org.openapitools.codegen.languages.JavaResteasyServerCodegen,developerName,developer name in generated pom.xml,,
org.openapitools.codegen.languages.JavaResteasyServerCodegen,developerEmail,developer email in generated pom.xml,,
org.openapitools.codegen.languages.JavaResteasyServerCodegen,developerOrganization,developer organization in generated pom.xml,,
org.openapitools.codegen.languages.JavaResteasyServerCodegen,developerOrganizationUrl,developer organization URL in generated pom.xml,,
org.openapitools.codegen.languages.JavaResteasyServerCodegen,licenseName,The name of the license,,
org.openapitools.codegen.languages.JavaResteasyServerCodegen,licenseUrl,The URL of the license,,
org.openapitools.codegen.languages.JavaResteasyServerCodegen,sourceFolder,source folder for generated code,,
org.openapitools.codegen.languages.JavaResteasyServerCodegen,localVariablePrefix,prefix for generated code members and local variables,,
org.openapitools.codegen.languages.JavaResteasyServerCodegen,serializableModel,"boolean - toggle ""implements Serializable"" for generated models",,
org.openapitools.codegen.languages.JavaResteasyServerCodegen,bigDecimalAsString,Treat BigDecimal values as Strings to avoid precision loss.,,
org.openapitools.codegen.languages.JavaResteasyServerCodegen,fullJavaUtil,whether to use fully qualified name for classes under java.util. This option only works for Java API client,,
org.openapitools.codegen.languages.JavaResteasyServerCodegen,hideGenerationTimestamp,hides the timestamp when files were generated,,
org.openapitools.codegen.languages.JavaResteasyServerCodegen,withXml,whether to include support for application/xml content type and include XML annotations in the model (works with libraries that provide support for JSON and XML),,
org.openapitools.codegen.languages.JavaResteasyServerCodegen,dateLibrary,Option. Date library to use,,
org.openapitools.codegen.languages.JavaResteasyServerCodegen,java8,Option. Use Java8 classes instead of third party equivalents,,
org.openapitools.codegen.languages.JavaResteasyServerCodegen,disableHtmlEscaping,Disable HTML escaping of JSON strings when using gson (needed to avoid problems with byte[] fields),,
org.openapitools.codegen.languages.JavaResteasyServerCodegen,booleanGetterPrefix,Set booleanGetterPrefix (default value 'get'),,
org.openapitools.codegen.languages.JavaResteasyServerCodegen,parentGroupId,"parent groupId in generated pom N.B. parentGroupId, parentArtifactId and parentVersion must all be specified for any of them to take effect",,
org.openapitools.codegen.languages.JavaResteasyServerCodegen,parentArtifactId,"parent artifactId in generated pom N.B. parentGroupId, parentArtifactId and parentVersion must all be specified for any of them to take effect",,
org.openapitools.codegen.languages.JavaResteasyServerCodegen,parentVersion,"parent version in generated pom N.B. parentGroupId, parentArtifactId and parentVersion must all be specified for any of them to take effect",,
org.openapitools.codegen.languages.JavaResteasyServerCodegen,implFolder,folder for generated implementation code,,
org.openapitools.codegen.languages.JavaResteasyServerCodegen,title,a title describing the application,,
org.openapitools.codegen.languages.JavaResteasyServerCodegen,useBeanValidation,Use BeanValidation API annotations,,
org.openapitools.codegen.languages.JavaResteasyServerCodegen,serverPort,The port on which the server should be started,,
org.openapitools.codegen.languages.JavaResteasyServerCodegen,generateJbossDeploymentDescriptor,Generate Jboss Deployment Descriptor,,
org.openapitools.codegen.languages.JavaUndertowServerCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
org.openapitools.codegen.languages.JavaUndertowServerCodegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
org.openapitools.codegen.languages.JavaUndertowServerCodegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
org.openapitools.codegen.languages.JavaUndertowServerCodegen,prependFormOrBodyParameters,Add form or body parameters to the beginning of the parameter list.,,
org.openapitools.codegen.languages.JavaUndertowServerCodegen,modelPackage,package for generated models,,
org.openapitools.codegen.languages.JavaUndertowServerCodegen,apiPackage,package for generated api classes,,
org.openapitools.codegen.languages.JavaUndertowServerCodegen,invokerPackage,root package for generated code,,
org.openapitools.codegen.languages.JavaUndertowServerCodegen,groupId,groupId in generated pom.xml,,
org.openapitools.codegen.languages.JavaUndertowServerCodegen,artifactId,artifactId in generated pom.xml,,
org.openapitools.codegen.languages.JavaUndertowServerCodegen,artifactVersion,artifact version in generated pom.xml,,
org.openapitools.codegen.languages.JavaUndertowServerCodegen,artifactUrl,artifact URL in generated pom.xml,,
org.openapitools.codegen.languages.JavaUndertowServerCodegen,artifactDescription,artifact description in generated pom.xml,,
org.openapitools.codegen.languages.JavaUndertowServerCodegen,scmConnection,SCM connection in generated pom.xml,,
org.openapitools.codegen.languages.JavaUndertowServerCodegen,scmDeveloperConnection,SCM developer connection in generated pom.xml,,
org.openapitools.codegen.languages.JavaUndertowServerCodegen,scmUrl,SCM URL in generated pom.xml,,
org.openapitools.codegen.languages.JavaUndertowServerCodegen,developerName,developer name in generated pom.xml,,
org.openapitools.codegen.languages.JavaUndertowServerCodegen,developerEmail,developer email in generated pom.xml,,
org.openapitools.codegen.languages.JavaUndertowServerCodegen,developerOrganization,developer organization in generated pom.xml,,
org.openapitools.codegen.languages.JavaUndertowServerCodegen,developerOrganizationUrl,developer organization URL in generated pom.xml,,
org.openapitools.codegen.languages.JavaUndertowServerCodegen,licenseName,The name of the license,,
org.openapitools.codegen.languages.JavaUndertowServerCodegen,licenseUrl,The URL of the license,,
org.openapitools.codegen.languages.JavaUndertowServerCodegen,sourceFolder,source folder for generated code,,
org.openapitools.codegen.languages.JavaUndertowServerCodegen,localVariablePrefix,prefix for generated code members and local variables,,
org.openapitools.codegen.languages.JavaUndertowServerCodegen,serializableModel,"boolean - toggle ""implements Serializable"" for generated models",,
org.openapitools.codegen.languages.JavaUndertowServerCodegen,bigDecimalAsString,Treat BigDecimal values as Strings to avoid precision loss.,,
org.openapitools.codegen.languages.JavaUndertowServerCodegen,fullJavaUtil,whether to use fully qualified name for classes under java.util. This option only works for Java API client,,
org.openapitools.codegen.languages.JavaUndertowServerCodegen,hideGenerationTimestamp,hides the timestamp when files were generated,,
org.openapitools.codegen.languages.JavaUndertowServerCodegen,withXml,whether to include support for application/xml content type and include XML annotations in the model (works with libraries that provide support for JSON and XML),,
org.openapitools.codegen.languages.JavaUndertowServerCodegen,dateLibrary,Option. Date library to use,,
org.openapitools.codegen.languages.JavaUndertowServerCodegen,java8,Option. Use Java8 classes instead of third party equivalents,,
org.openapitools.codegen.languages.JavaUndertowServerCodegen,disableHtmlEscaping,Disable HTML escaping of JSON strings when using gson (needed to avoid problems with byte[] fields),,
org.openapitools.codegen.languages.JavaUndertowServerCodegen,booleanGetterPrefix,Set booleanGetterPrefix (default value 'get'),,
org.openapitools.codegen.languages.JavaUndertowServerCodegen,parentGroupId,"parent groupId in generated pom N.B. parentGroupId, parentArtifactId and parentVersion must all be specified for any of them to take effect",,
org.openapitools.codegen.languages.JavaUndertowServerCodegen,parentArtifactId,"parent artifactId in generated pom N.B. parentGroupId, parentArtifactId and parentVersion must all be specified for any of them to take effect",,
org.openapitools.codegen.languages.JavaUndertowServerCodegen,parentVersion,"parent version in generated pom N.B. parentGroupId, parentArtifactId and parentVersion must all be specified for any of them to take effect",,
org.openapitools.codegen.languages.JavaVertXServerCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
org.openapitools.codegen.languages.JavaVertXServerCodegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
org.openapitools.codegen.languages.JavaVertXServerCodegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
org.openapitools.codegen.languages.JavaVertXServerCodegen,prependFormOrBodyParameters,Add form or body parameters to the beginning of the parameter list.,,
org.openapitools.codegen.languages.JavaVertXServerCodegen,modelPackage,package for generated models,,
org.openapitools.codegen.languages.JavaVertXServerCodegen,apiPackage,package for generated api classes,,
org.openapitools.codegen.languages.JavaVertXServerCodegen,invokerPackage,root package for generated code,,
org.openapitools.codegen.languages.JavaVertXServerCodegen,groupId,groupId in generated pom.xml,,
org.openapitools.codegen.languages.JavaVertXServerCodegen,artifactId,artifactId in generated pom.xml,,
org.openapitools.codegen.languages.JavaVertXServerCodegen,artifactVersion,artifact version in generated pom.xml,,
org.openapitools.codegen.languages.JavaVertXServerCodegen,artifactUrl,artifact URL in generated pom.xml,,
org.openapitools.codegen.languages.JavaVertXServerCodegen,artifactDescription,artifact description in generated pom.xml,,
org.openapitools.codegen.languages.JavaVertXServerCodegen,scmConnection,SCM connection in generated pom.xml,,
org.openapitools.codegen.languages.JavaVertXServerCodegen,scmDeveloperConnection,SCM developer connection in generated pom.xml,,
org.openapitools.codegen.languages.JavaVertXServerCodegen,scmUrl,SCM URL in generated pom.xml,,
org.openapitools.codegen.languages.JavaVertXServerCodegen,developerName,developer name in generated pom.xml,,
org.openapitools.codegen.languages.JavaVertXServerCodegen,developerEmail,developer email in generated pom.xml,,
org.openapitools.codegen.languages.JavaVertXServerCodegen,developerOrganization,developer organization in generated pom.xml,,
org.openapitools.codegen.languages.JavaVertXServerCodegen,developerOrganizationUrl,developer organization URL in generated pom.xml,,
org.openapitools.codegen.languages.JavaVertXServerCodegen,licenseName,The name of the license,,
org.openapitools.codegen.languages.JavaVertXServerCodegen,licenseUrl,The URL of the license,,
org.openapitools.codegen.languages.JavaVertXServerCodegen,sourceFolder,source folder for generated code,,
org.openapitools.codegen.languages.JavaVertXServerCodegen,localVariablePrefix,prefix for generated code members and local variables,,
org.openapitools.codegen.languages.JavaVertXServerCodegen,serializableModel,"boolean - toggle ""implements Serializable"" for generated models",,
org.openapitools.codegen.languages.JavaVertXServerCodegen,bigDecimalAsString,Treat BigDecimal values as Strings to avoid precision loss.,,
org.openapitools.codegen.languages.JavaVertXServerCodegen,fullJavaUtil,whether to use fully qualified name for classes under java.util. This option only works for Java API client,,
org.openapitools.codegen.languages.JavaVertXServerCodegen,hideGenerationTimestamp,hides the timestamp when files were generated,,
org.openapitools.codegen.languages.JavaVertXServerCodegen,withXml,whether to include support for application/xml content type and include XML annotations in the model (works with libraries that provide support for JSON and XML),,
org.openapitools.codegen.languages.JavaVertXServerCodegen,dateLibrary,Option. Date library to use,,
org.openapitools.codegen.languages.JavaVertXServerCodegen,java8,Option. Use Java8 classes instead of third party equivalents,,
org.openapitools.codegen.languages.JavaVertXServerCodegen,disableHtmlEscaping,Disable HTML escaping of JSON strings when using gson (needed to avoid problems with byte[] fields),,
org.openapitools.codegen.languages.JavaVertXServerCodegen,booleanGetterPrefix,Set booleanGetterPrefix (default value 'get'),,
org.openapitools.codegen.languages.JavaVertXServerCodegen,parentGroupId,"parent groupId in generated pom N.B. parentGroupId, parentArtifactId and parentVersion must all be specified for any of them to take effect",,
org.openapitools.codegen.languages.JavaVertXServerCodegen,parentArtifactId,"parent artifactId in generated pom N.B. parentGroupId, parentArtifactId and parentVersion must all be specified for any of them to take effect",,
org.openapitools.codegen.languages.JavaVertXServerCodegen,parentVersion,"parent version in generated pom N.B. parentGroupId, parentArtifactId and parentVersion must all be specified for any of them to take effect",,
org.openapitools.codegen.languages.JavaVertXServerCodegen,rxInterface,"When specified, API interfaces are generated with RX and methods return Single<> and Comparable.",,
org.openapitools.codegen.languages.JavaVertXServerCodegen,vertxSwaggerRouterVersion,Specify the version of the swagger router library,,
org.openapitools.codegen.languages.JavascriptClientCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
org.openapitools.codegen.languages.JavascriptClientCodegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
org.openapitools.codegen.languages.JavascriptClientCodegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
org.openapitools.codegen.languages.JavascriptClientCodegen,prependFormOrBodyParameters,Add form or body parameters to the beginning of the parameter list.,,
org.openapitools.codegen.languages.JavascriptClientCodegen,sourceFolder,source folder for generated code,,
org.openapitools.codegen.languages.JavascriptClientCodegen,localVariablePrefix,prefix for generated code members and local variables,,
org.openapitools.codegen.languages.JavascriptClientCodegen,invokerPackage,root package for generated code,,
org.openapitools.codegen.languages.JavascriptClientCodegen,apiPackage,package for generated api classes,,
org.openapitools.codegen.languages.JavascriptClientCodegen,modelPackage,package for generated models,,
org.openapitools.codegen.languages.JavascriptClientCodegen,projectName,"name of the project (Default: generated from info.title or ""openapi-js-client"")",,
org.openapitools.codegen.languages.JavascriptClientCodegen,moduleName,"module name for AMD, Node or globals (Default: generated from <projectName>)",,
org.openapitools.codegen.languages.JavascriptClientCodegen,projectDescription,"description of the project (Default: using info.description or ""Client library of <projectName>"")",,
org.openapitools.codegen.languages.JavascriptClientCodegen,projectVersion,"version of the project (Default: using info.version or ""1.0.0"")",,
org.openapitools.codegen.languages.JavascriptClientCodegen,licenseName,name of the license the project uses (Default: using info.license.name),,
org.openapitools.codegen.languages.JavascriptClientCodegen,usePromises,"use Promises as return values from the client API, instead of superagent callbacks",,
org.openapitools.codegen.languages.JavascriptClientCodegen,emitModelMethods,generate getters and setters for model properties,,
org.openapitools.codegen.languages.JavascriptClientCodegen,emitJSDoc,generate JSDoc comments,,
org.openapitools.codegen.languages.JavascriptClientCodegen,useInheritance,use JavaScript prototype chains & delegation for inheritance,,
org.openapitools.codegen.languages.JavascriptClientCodegen,hideGenerationTimestamp,Hides the generation timestamp when files are generated.,,
org.openapitools.codegen.languages.JavascriptClientCodegen,useES6,use JavaScript ES6 (ECMAScript 6) (beta). Default is ES5.,,
org.openapitools.codegen.languages.JavascriptClientCodegen,modelPropertyNaming,"Naming convention for the property: 'camelCase', 'PascalCase', 'snake_case' and 'original', which keeps the original name",,
org.openapitools.codegen.languages.JavascriptClosureAngularClientCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
org.openapitools.codegen.languages.JavascriptClosureAngularClientCodegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
org.openapitools.codegen.languages.JavascriptClosureAngularClientCodegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
org.openapitools.codegen.languages.JavascriptClosureAngularClientCodegen,prependFormOrBodyParameters,Add form or body parameters to the beginning of the parameter list.,,
org.openapitools.codegen.languages.JavascriptClosureAngularClientCodegen,hideGenerationTimestamp,Hides the generation timestamp when files are generated.,,
org.openapitools.codegen.languages.JavascriptClosureAngularClientCodegen,useEs6,use ES6 templates,,
org.openapitools.codegen.languages.JavascriptFlowtypedClientCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
org.openapitools.codegen.languages.JavascriptFlowtypedClientCodegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
org.openapitools.codegen.languages.JavascriptFlowtypedClientCodegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
org.openapitools.codegen.languages.JavascriptFlowtypedClientCodegen,prependFormOrBodyParameters,Add form or body parameters to the beginning of the parameter list.,,
org.openapitools.codegen.languages.JavascriptFlowtypedClientCodegen,modelPropertyNaming,"Naming convention for the property: 'camelCase', 'PascalCase', 'snake_case' and 'original', which keeps the original name",,
org.openapitools.codegen.languages.JavascriptFlowtypedClientCodegen,supportsES6,Generate code that conforms to ES6.,,
org.openapitools.codegen.languages.JavascriptFlowtypedClientCodegen,npmName,The name under which you want to publish generated npm package,,
org.openapitools.codegen.languages.JavascriptFlowtypedClientCodegen,npmVersion,The version of your npm package,,
org.openapitools.codegen.languages.JavascriptFlowtypedClientCodegen,npmRepository,Use this property to set an url your private npmRepo in the package.json,,
org.openapitools.codegen.languages.JavascriptFlowtypedClientCodegen,snapshot,When setting this property to true the version will be suffixed with -SNAPSHOT.yyyyMMddHHmm,,
org.openapitools.codegen.languages.KotlinClientCodegen,sourceFolder,source folder for generated code,,
org.openapitools.codegen.languages.KotlinClientCodegen,packageName,Generated artifact package name.,,
org.openapitools.codegen.languages.KotlinClientCodegen,groupId,Generated artifact package's organization (i.e. maven groupId).,,
org.openapitools.codegen.languages.KotlinClientCodegen,artifactId,Generated artifact id (name of jar).,,
org.openapitools.codegen.languages.KotlinClientCodegen,artifactVersion,Generated artifact's package version.,,
org.openapitools.codegen.languages.KotlinClientCodegen,enumPropertyNaming,"Naming convention for enum properties: 'camelCase', 'PascalCase', 'snake_case', 'UPPERCASE', and 'original'",,
org.openapitools.codegen.languages.KotlinClientCodegen,parcelizeModels,"toggle ""@Parcelize"" for generated models",,
org.openapitools.codegen.languages.KotlinClientCodegen,dateLibrary,Option. Date library to use,,
org.openapitools.codegen.languages.KotlinClientCodegen,collectionType,Option. Collection type to use,,
org.openapitools.codegen.languages.KotlinServerCodegen,sourceFolder,source folder for generated code,,
org.openapitools.codegen.languages.KotlinServerCodegen,packageName,Generated artifact package name.,,
org.openapitools.codegen.languages.KotlinServerCodegen,groupId,Generated artifact package's organization (i.e. maven groupId).,,
org.openapitools.codegen.languages.KotlinServerCodegen,artifactId,Generated artifact id (name of jar).,,
org.openapitools.codegen.languages.KotlinServerCodegen,artifactVersion,Generated artifact's package version.,,
org.openapitools.codegen.languages.KotlinServerCodegen,enumPropertyNaming,"Naming convention for enum properties: 'camelCase', 'PascalCase', 'snake_case', 'UPPERCASE', and 'original'",,
org.openapitools.codegen.languages.KotlinServerCodegen,parcelizeModels,"toggle ""@Parcelize"" for generated models",,
org.openapitools.codegen.languages.KotlinServerCodegen,library,library template (sub-template) to use,,
org.openapitools.codegen.languages.KotlinServerCodegen,featureAutoHead,Automatically provide responses to HEAD requests for existing routes that have the GET verb defined.,,
org.openapitools.codegen.languages.KotlinServerCodegen,featureConditionalHeaders,"Avoid sending content if client already has same content, by checking ETag or LastModified properties.",,
org.openapitools.codegen.languages.KotlinServerCodegen,featureHSTS,"Avoid sending content if client already has same content, by checking ETag or LastModified properties.",,
org.openapitools.codegen.languages.KotlinServerCodegen,featureCORS,Ktor by default provides an interceptor for implementing proper support for Cross-Origin Resource Sharing (CORS). See enable-cors.org.,,
org.openapitools.codegen.languages.KotlinServerCodegen,featureCompression,"Adds ability to compress outgoing content using gzip, deflate or custom encoder and thus reduce size of the response.",,
org.openapitools.codegen.languages.KotlinSpringServerCodegen,sourceFolder,source folder for generated code,,
org.openapitools.codegen.languages.KotlinSpringServerCodegen,packageName,Generated artifact package name.,,
org.openapitools.codegen.languages.KotlinSpringServerCodegen,groupId,Generated artifact package's organization (i.e. maven groupId).,,
org.openapitools.codegen.languages.KotlinSpringServerCodegen,artifactId,Generated artifact id (name of jar).,,
org.openapitools.codegen.languages.KotlinSpringServerCodegen,artifactVersion,Generated artifact's package version.,,
org.openapitools.codegen.languages.KotlinSpringServerCodegen,enumPropertyNaming,"Naming convention for enum properties: 'camelCase', 'PascalCase', 'snake_case', 'UPPERCASE', and 'original'",,
org.openapitools.codegen.languages.KotlinSpringServerCodegen,parcelizeModels,"toggle ""@Parcelize"" for generated models",,
org.openapitools.codegen.languages.KotlinSpringServerCodegen,title,server title name or client service name,,
org.openapitools.codegen.languages.KotlinSpringServerCodegen,basePackage,base package (invokerPackage) for generated code,,
org.openapitools.codegen.languages.KotlinSpringServerCodegen,serverPort,configuration the port in which the sever is to run on,,
org.openapitools.codegen.languages.KotlinSpringServerCodegen,modelPackage,model package for generated code,,
org.openapitools.codegen.languages.KotlinSpringServerCodegen,apiPackage,api package for generated code,,
org.openapitools.codegen.languages.KotlinSpringServerCodegen,exceptionHandler,generate default global exception handlers,,
org.openapitools.codegen.languages.KotlinSpringServerCodegen,gradleBuildFile,generate a gradle build file using the Kotlin DSL,,
org.openapitools.codegen.languages.KotlinSpringServerCodegen,swaggerAnnotations,generate swagger annotations to go alongside controllers and models,,
org.openapitools.codegen.languages.KotlinSpringServerCodegen,serviceInterface,"generate service interfaces to go alongside controllers. In most cases this option would be used to update an existing project, so not to override implementations. Useful to help facilitate the generation gap pattern",,
org.openapitools.codegen.languages.KotlinSpringServerCodegen,serviceImplementation,generate stub service implementations that extends service interfaces. If this is set to true service interfaces will also be generated,,
org.openapitools.codegen.languages.KotlinSpringServerCodegen,useBeanValidation,Use BeanValidation API annotations to validate data types,,
org.openapitools.codegen.languages.KotlinSpringServerCodegen,library,library template (sub-template) to use,,
org.openapitools.codegen.languages.LuaClientCodegen,packageName,Lua package name (convention: single word).,,
org.openapitools.codegen.languages.LuaClientCodegen,packageVersion,Lua package version.,,
org.openapitools.codegen.languages.LuaClientCodegen,hideGenerationTimestamp,Hides the generation timestamp when files are generated.,,
org.openapitools.codegen.languages.MysqlSchemaCodegen,defaultDatabaseName,Default database name for all MySQL queries,,
org.openapitools.codegen.languages.MysqlSchemaCodegen,jsonDataTypeEnabled,Use special JSON MySQL data type for complex model properties. Requires MySQL version 5.7.8. Generates TEXT data type when disabled,,
org.openapitools.codegen.languages.NodeJSServerCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
org.openapitools.codegen.languages.NodeJSServerCodegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
org.openapitools.codegen.languages.NodeJSServerCodegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
org.openapitools.codegen.languages.NodeJSServerCodegen,prependFormOrBodyParameters,Add form or body parameters to the beginning of the parameter list.,,
org.openapitools.codegen.languages.NodeJSServerCodegen,googleCloudFunctions,"When specified, it will generate the code which runs within Google Cloud Functions instead of standalone Node.JS server. See https://cloud.google.com/functions/docs/quickstart for the details of how to deploy the generated code.",,
org.openapitools.codegen.languages.NodeJSServerCodegen,exportedName,"When the generated code will be deployed to Google Cloud Functions, this option can be used to update the name of the exported function. By default, it refers to the basePath. This does not affect normal standalone nodejs server code.",,
org.openapitools.codegen.languages.NodeJSServerCodegen,serverPort,TCP port to listen on.,,
org.openapitools.codegen.languages.ObjcClientCodegen,coreData,Should generate core data models,,
